time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,pressure_msl_mean,wind_speed_10m_min
2018-01-01,-22.0,-26.8,0.0,0.0,0.0,18.6,35.6,-24.8,72,19,1027.9,7.2
2018-01-02,-16.2,-29.3,1.9,0.0,1.33,12.0,23.0,-22.5,77,88,1022.6,1.1
2018-01-03,-7.9,-18.7,0.9,0.0,0.63,15.9,29.2,-13.0,78,96,1019.2,1.6
2018-01-04,-8.8,-12.9,2.2,0.0,1.54,24.7,46.4,-10.7,77,100,1007.8,6.9
2018-01-05,-11.5,-22.6,4.7,0.1,3.29,31.3,59.8,-19.5,64,100,1002.6,22.8
2018-01-06,-21.0,-24.6,1.2,0.0,0.84,30.4,58.7,-23.0,61,79,1019.7,16.4
2018-01-07,-14.1,-26.8,2.2,0.0,1.54,17.7,32.0,-21.3,71,53,1028.1,7.2
2018-01-08,-0.4,-13.5,8.9,0.0,6.23,23.4,44.3,-7.0,86,98,1011.7,10.7
2018-01-09,-1.0,-11.3,0.1,0.0,0.14,22.3,41.8,-3.8,76,71,1017.0,7.0
2018-01-10,-2.5,-16.2,0.2,0.2,0.0,19.8,35.3,-10.2,83,59,1027.0,5.4
2018-01-11,4.0,-1.9,4.2,4.2,0.0,20.2,35.6,1.9,86,100,1017.2,7.8
2018-01-12,7.4,-6.8,23.8,20.3,2.45,24.1,79.6,3.6,92,100,1006.6,11.0
2018-01-13,-8.4,-22.4,25.0,0.0,17.5,20.1,39.6,-14.6,73,66,1019.9,7.3
2018-01-14,-21.7,-31.7,0.0,0.0,0.0,12.8,16.9,-25.7,72,0,1041.0,3.3
2018-01-15,-18.6,-30.7,0.0,0.0,0.0,14.9,28.4,-24.3,75,74,1042.6,7.6
2018-01-16,-11.9,-19.5,1.1,0.0,0.77,12.6,24.1,-15.2,80,94,1032.0,1.8
2018-01-17,-8.5,-16.3,0.0,0.0,0.0,19.4,38.5,-12.3,84,53,1025.0,1.5
2018-01-18,-4.9,-8.6,0.0,0.0,0.0,20.6,38.5,-6.6,80,79,1013.5,11.4
2018-01-19,-2.1,-7.8,0.0,0.0,0.0,20.6,38.5,-4.5,84,95,1010.7,8.0
2018-01-20,2.7,-3.2,0.4,0.1,0.21,35.8,68.0,0.6,76,87,1004.2,9.5
2018-01-21,-1.2,-6.3,0.6,0.0,0.42,11.5,22.0,-4.2,79,97,1020.4,2.4
2018-01-22,-4.1,-10.0,9.4,1.2,5.74,23.5,43.6,-7.8,74,93,1024.4,12.7
2018-01-23,3.6,-2.6,13.3,13.3,0.0,25.2,52.2,0.6,91,100,1002.9,1.4
2018-01-24,0.1,-15.0,0.0,0.0,0.0,30.1,57.6,-9.3,69,32,1012.7,13.7
2018-01-25,-12.2,-18.7,0.0,0.0,0.0,19.1,38.9,-15.7,67,2,1029.3,8.4
2018-01-26,-10.7,-21.8,0.0,0.0,0.0,11.9,19.4,-15.7,73,27,1036.9,3.3
2018-01-27,4.0,-11.3,2.5,2.5,0.0,28.8,53.6,-1.6,74,96,1019.6,8.8
2018-01-28,2.8,-7.0,0.1,0.1,0.0,29.0,54.4,-0.3,80,59,1022.4,7.9
2018-01-29,-8.3,-14.4,0.0,0.0,0.0,17.9,34.6,-11.6,72,58,1029.4,10.0
2018-01-30,-9.8,-16.9,0.0,0.0,0.0,21.1,40.3,-12.9,71,75,1021.5,4.7
2018-01-31,-7.3,-20.4,2.3,0.0,1.61,14.1,27.4,-14.6,72,52,1018.6,4.7
2018-02-01,1.6,-9.7,0.8,0.1,0.49,24.4,54.7,-3.1,76,94,1007.0,5.8
2018-02-02,-7.4,-19.4,0.0,0.0,0.0,23.1,45.7,-15.8,64,38,1018.5,12.9
2018-02-03,-9.2,-25.2,0.6,0.0,0.42,15.5,32.0,-16.1,72,77,1023.2,1.3
2018-02-04,-1.5,-9.0,9.9,0.0,6.93,23.6,43.9,-4.7,83,100,1012.4,8.4
2018-02-05,-2.4,-13.8,1.6,0.1,1.05,29.5,58.0,-10.0,74,46,1013.4,3.4
2018-02-06,-5.9,-16.4,1.2,0.0,0.84,21.4,42.8,-10.2,78,80,1025.6,5.8
2018-02-07,-11.0,-21.5,9.6,0.0,6.72,18.0,33.5,-14.1,87,94,1026.2,6.5
2018-02-08,-11.0,-16.4,0.1,0.0,0.07,13.1,24.8,-13.4,77,34,1024.8,7.9
2018-02-09,-9.0,-15.8,0.5,0.0,0.35,17.6,32.4,-11.8,79,70,1028.9,4.3
2018-02-10,-6.2,-9.9,7.5,0.0,5.25,10.7,21.2,-7.6,90,99,1022.4,0.4
2018-02-11,2.0,-9.9,2.1,1.5,0.42,29.4,55.1,-5.9,86,100,1015.8,4.8
2018-02-12,-1.6,-13.7,0.1,0.0,0.07,27.7,55.1,-7.2,70,29,1026.9,8.0
2018-02-13,-10.2,-19.6,0.0,0.0,0.0,12.0,24.1,-14.4,73,46,1040.2,5.2
2018-02-14,2.5,-12.2,0.0,0.0,0.0,24.9,46.8,-4.0,78,27,1018.5,8.0
2018-02-15,4.7,-4.7,0.8,0.8,0.0,25.9,49.7,0.1,90,69,1005.2,6.1
2018-02-16,0.3,-10.9,4.0,0.1,2.73,20.3,37.4,-3.0,85,57,1007.5,6.4
2018-02-17,-4.7,-15.0,0.0,0.0,0.0,13.4,25.2,-9.5,75,57,1022.9,5.4
2018-02-18,0.0,-7.3,0.1,0.0,0.07,16.0,32.4,-4.3,77,54,1022.2,6.6
2018-02-19,2.3,-6.7,2.9,2.9,0.0,21.3,39.6,-1.9,81,77,1024.1,9.2
2018-02-20,0.9,-0.4,11.5,11.5,0.0,16.6,31.7,0.2,95,100,1020.6,1.3
2018-02-21,8.6,-4.6,4.6,4.6,0.0,25.5,47.2,3.4,87,70,1021.4,5.4
2018-02-22,-5.0,-8.8,0.0,0.0,0.0,13.3,25.6,-7.0,61,58,1040.7,2.4
2018-02-23,0.9,-10.9,2.5,1.9,0.42,26.4,52.2,-4.5,69,87,1029.0,3.6
2018-02-24,3.5,-6.1,0.0,0.0,0.0,24.4,45.7,0.1,71,87,1020.9,6.1
2018-02-25,1.6,-6.3,6.7,3.6,2.17,34.6,74.2,-2.0,78,83,1015.6,10.3
2018-02-26,4.2,-3.4,0.0,0.0,0.0,30.1,61.6,0.9,64,26,1016.5,10.7
2018-02-27,7.9,-5.5,0.0,0.0,0.0,26.6,52.6,1.2,63,57,1020.9,11.0
2018-02-28,6.6,-1.6,2.5,2.2,0.21,19.3,50.8,2.0,76,82,1011.8,3.1
2018-03-01,3.9,-2.6,0.0,0.0,0.0,18.5,34.2,-0.1,76,78,1013.8,4.7
2018-03-02,0.8,-4.3,1.4,0.0,0.98,30.1,62.3,-1.9,78,100,1013.9,11.9
2018-03-03,4.0,-2.4,0.0,0.0,0.0,16.6,33.5,0.6,74,100,1023.1,8.3
2018-03-04,3.5,-2.3,2.6,0.8,1.26,15.5,35.3,-0.3,81,92,1022.8,7.1
2018-03-05,1.6,-2.9,0.0,0.0,0.0,21.0,42.8,-0.8,72,98,1022.7,6.9
2018-03-06,3.4,-4.8,0.0,0.0,0.0,17.3,36.4,-1.6,72,62,1018.1,9.8
2018-03-07,0.4,-3.6,0.9,0.0,0.63,19.2,41.8,-1.7,67,93,1014.2,12.8
2018-03-08,-1.8,-3.5,6.7,0.0,4.76,22.1,45.4,-2.8,83,100,1006.5,12.9
2018-03-09,0.8,-4.3,2.6,0.0,1.82,12.3,24.5,-2.5,80,88,1002.4,2.5
2018-03-10,2.5,-6.9,2.4,0.0,1.68,22.9,45.4,-2.3,76,95,1007.8,10.4
2018-03-11,2.6,-4.0,0.3,0.0,0.21,15.5,31.7,-1.0,70,83,1015.8,9.3
2018-03-12,2.8,-5.3,0.1,0.0,0.07,14.7,27.4,-1.3,71,80,1017.4,1.4
2018-03-13,-0.2,-2.7,7.9,0.0,5.53,26.9,52.9,-1.5,81,100,1009.1,8.6
2018-03-14,0.2,-2.4,11.9,0.0,8.4,20.8,39.6,-1.5,88,100,996.1,4.7
2018-03-15,1.4,-4.7,2.2,0.0,1.54,24.2,49.3,-1.8,75,88,994.8,15.1
2018-03-16,-5.0,-10.0,0.0,0.0,0.0,27.3,52.6,-7.4,68,47,1004.3,14.6
2018-03-17,-10.0,-16.7,0.0,0.0,0.0,24.8,47.9,-12.2,61,28,1009.2,8.7
2018-03-18,-7.3,-20.3,0.0,0.0,0.0,15.2,31.0,-13.9,60,3,1014.5,9.2
2018-03-19,-5.2,-17.8,0.0,0.0,0.0,16.2,31.0,-11.4,64,0,1016.5,8.7
2018-03-20,-3.6,-18.0,0.0,0.0,0.0,12.0,16.9,-10.4,71,0,1017.5,2.9
2018-03-21,-0.3,-14.6,0.0,0.0,0.0,17.3,32.0,-6.8,73,67,1015.2,8.5
2018-03-22,4.2,-6.1,0.0,0.0,0.0,17.7,36.0,-2.2,74,81,1013.9,2.5
2018-03-23,4.0,-11.2,0.0,0.0,0.0,16.6,30.6,-2.1,71,86,1016.6,1.8
2018-03-24,-0.5,-5.0,0.1,0.0,0.07,16.9,35.3,-2.5,57,91,1022.9,1.3
2018-03-25,3.2,-6.0,0.1,0.0,0.07,21.2,43.6,-1.8,63,32,1034.3,6.6
2018-03-26,5.1,-7.8,0.0,0.0,0.0,12.3,26.6,-1.7,60,14,1040.3,7.1
2018-03-27,7.3,-6.3,1.4,0.4,0.7,23.9,49.0,1.1,54,92,1028.3,4.3
2018-03-28,6.7,-0.4,2.2,1.2,0.7,17.4,31.0,2.3,87,87,1016.4,3.2
2018-03-29,8.3,-1.5,5.6,5.6,0.0,15.1,28.1,3.6,87,92,1014.4,3.1
2018-03-30,10.0,-0.5,4.0,4.0,0.0,22.3,45.4,4.4,67,99,1008.4,1.8
2018-03-31,7.1,-5.7,0.0,0.0,0.0,26.3,53.3,1.3,53,64,1017.2,6.5
2018-04-01,3.9,-6.3,1.5,1.3,0.14,35.0,66.2,0.3,54,83,1012.1,5.9
2018-04-02,2.4,-7.1,0.0,0.0,0.0,19.2,39.2,-1.9,55,58,1019.0,3.5
2018-04-03,5.9,-3.0,1.8,0.9,0.63,16.9,31.0,1.3,59,99,1017.3,1.5
2018-04-04,5.5,-6.8,19.5,14.2,3.71,41.2,79.2,0.3,80,87,996.1,4.2
2018-04-05,-3.3,-10.9,0.0,0.0,0.0,37.5,76.0,-7.1,37,50,1013.0,7.9
2018-04-06,4.9,-7.3,1.8,0.0,1.26,24.5,48.2,-1.7,60,79,1008.9,4.5
2018-04-07,2.5,-5.8,0.1,0.0,0.07,39.9,75.6,-1.2,52,57,1006.6,7.1
2018-04-08,0.9,-7.7,0.6,0.0,0.42,20.0,38.5,-3.4,51,45,1012.9,4.3
2018-04-09,2.7,-9.3,0.0,0.0,0.0,15.9,37.4,-3.9,47,59,1021.2,5.5
2018-04-10,1.3,-6.6,0.1,0.0,0.07,10.7,22.0,-2.6,71,77,1021.3,3.4
2018-04-11,3.7,-5.1,0.4,0.3,0.07,14.1,36.4,-0.3,70,72,1017.8,5.8
2018-04-12,8.0,-2.8,7.8,7.8,0.0,18.4,37.8,2.0,83,89,1011.8,3.6
2018-04-13,9.3,0.4,0.5,0.5,0.0,15.2,27.4,4.1,80,92,1012.4,4.3
2018-04-14,2.7,-3.8,3.2,0.2,2.1,24.0,48.6,-1.9,50,96,1026.2,7.6
2018-04-15,-0.5,-7.6,3.6,1.2,1.68,26.3,52.2,-3.7,49,100,1033.0,18.8
2018-04-16,1.9,-2.9,14.2,14.2,0.0,28.0,62.6,0.0,84,96,1013.0,20.2
2018-04-17,2.4,-1.3,2.5,2.4,0.07,25.7,50.0,0.7,86,98,998.9,2.9
2018-04-18,5.8,-1.4,1.4,0.3,0.77,26.3,51.5,1.9,76,97,1001.7,15.8
2018-04-19,4.2,-2.9,2.4,1.2,0.84,17.3,32.4,1.0,72,79,1007.6,9.2
2018-04-20,6.8,-0.7,1.0,0.0,0.7,21.1,42.8,2.8,59,91,1019.6,7.1
2018-04-21,10.3,-2.9,0.0,0.0,0.0,18.4,39.6,4.0,53,41,1026.0,7.6
2018-04-22,12.3,-3.7,0.0,0.0,0.0,10.5,24.8,4.7,51,0,1028.7,4.0
2018-04-23,15.0,-3.7,0.0,0.0,0.0,11.6,28.1,6.6,52,32,1028.8,5.6
2018-04-24,19.0,1.4,0.0,0.0,0.0,15.2,33.8,10.6,60,96,1021.8,3.9
2018-04-25,11.7,6.8,20.4,20.4,0.0,14.2,33.5,9.3,82,100,1012.9,5.6
2018-04-26,8.9,4.5,11.9,11.9,0.0,24.0,45.7,6.9,99,90,1003.7,2.0
2018-04-27,14.1,2.0,0.0,0.0,0.0,17.0,31.0,8.0,76,82,1008.8,4.0
2018-04-28,13.8,4.5,3.2,3.2,0.0,17.8,39.6,8.3,82,87,1007.9,5.0
2018-04-29,6.9,2.9,16.0,16.0,0.0,15.1,29.2,4.7,94,100,1011.9,7.2
2018-04-30,9.9,4.2,7.5,7.5,0.0,22.2,45.4,6.2,86,99,1014.1,5.1
2018-05-01,17.1,3.6,1.2,1.2,0.0,17.4,32.0,10.2,69,57,1014.5,0.5
2018-05-02,23.9,9.6,1.3,1.3,0.0,34.2,66.2,15.3,60,67,1009.6,7.8
2018-05-03,16.1,9.0,8.5,8.5,0.0,11.5,24.1,12.5,97,98,1011.4,3.6
2018-05-04,17.0,5.6,8.1,8.1,0.0,50.8,94.7,11.2,86,90,1006.3,7.8
2018-05-05,18.5,3.6,0.3,0.3,0.0,45.7,99.7,11.4,62,36,1011.8,10.0
2018-05-06,16.5,6.5,0.0,0.0,0.0,15.3,28.4,11.7,59,95,1015.6,3.2
2018-05-07,12.3,2.4,0.0,0.0,0.0,22.8,42.5,7.9,43,15,1021.5,3.6
2018-05-08,18.8,2.9,0.0,0.0,0.0,20.0,42.1,11.6,50,0,1021.9,6.9
2018-05-09,23.0,5.3,0.0,0.0,0.0,23.9,43.6,14.9,57,15,1018.2,3.6
2018-05-10,19.1,7.0,4.2,4.2,0.0,30.4,59.8,15.1,68,65,1005.7,17.7
2018-05-11,10.8,1.7,0.0,0.0,0.0,20.6,49.0,6.0,49,19,1018.2,5.6
2018-05-12,14.2,2.1,0.0,0.0,0.0,12.0,22.7,8.6,54,37,1020.4,3.1
2018-05-13,18.5,3.5,0.0,0.0,0.0,15.4,29.9,11.7,51,21,1017.7,0.8
2018-05-14,21.6,8.2,0.0,0.0,0.0,23.9,49.0,15.1,57,19,1010.4,11.8
2018-05-15,18.8,7.9,2.9,2.9,0.0,18.5,36.4,13.2,67,76,1009.7,8.3
2018-05-16,19.7,3.3,0.0,0.0,0.0,19.5,37.1,11.4,52,6,1017.3,7.5
2018-05-17,14.9,6.7,0.0,0.0,0.0,21.9,44.3,11.8,58,50,1018.2,4.3
2018-05-18,13.4,3.3,0.0,0.0,0.0,15.5,34.9,8.6,43,23,1029.5,6.5
2018-05-19,16.6,4.5,9.6,9.6,0.0,24.4,53.3,9.9,69,97,1021.0,7.0
2018-05-20,18.9,9.2,11.2,11.2,0.0,20.2,40.3,13.9,69,68,1012.5,3.8
2018-05-21,22.0,7.0,0.0,0.0,0.0,26.8,53.6,14.4,58,40,1018.8,9.0
2018-05-22,22.2,9.8,2.9,2.9,0.0,20.6,42.5,14.1,72,90,1015.7,3.3
2018-05-23,20.9,8.4,1.1,1.1,0.0,19.7,40.7,14.5,66,65,1012.6,5.2
2018-05-24,20.2,7.9,0.0,0.0,0.0,22.1,41.8,14.2,45,29,1017.3,3.9
2018-05-25,22.8,13.8,0.0,0.0,0.0,30.3,63.0,17.7,64,64,1007.1,15.1
2018-05-26,20.2,12.0,9.5,9.5,0.0,17.1,36.0,15.8,67,89,1009.2,6.2
2018-05-27,18.6,9.8,4.5,4.5,0.0,24.2,49.0,14.3,67,65,1016.7,10.7
2018-05-28,22.0,10.6,0.4,0.4,0.0,18.9,40.0,15.9,76,78,1013.2,3.3
2018-05-29,22.5,13.1,0.4,0.4,0.0,13.9,31.3,17.9,65,14,1017.1,5.5
2018-05-30,26.0,9.4,0.0,0.0,0.0,15.6,33.5,18.6,55,79,1017.5,7.1
2018-05-31,27.1,15.6,0.2,0.2,0.0,17.1,37.1,21.3,68,59,1011.3,7.0
2018-06-01,25.5,17.7,2.7,2.7,0.0,20.9,39.6,21.5,81,95,1007.0,5.2
2018-06-02,22.6,13.7,0.0,0.0,0.0,22.2,42.8,17.8,47,17,1013.4,12.1
2018-06-03,22.3,10.2,0.1,0.1,0.0,28.5,54.4,16.4,48,28,1014.7,5.9
2018-06-04,13.2,7.4,22.0,22.0,0.0,30.3,60.8,10.3,89,91,1005.1,8.7
2018-06-05,13.3,9.6,2.7,2.7,0.0,18.2,34.2,11.5,82,79,1002.9,5.5
2018-06-06,15.7,8.6,0.1,0.1,0.0,12.9,26.6,12.4,78,78,1011.4,1.5
2018-06-07,18.6,10.9,0.2,0.2,0.0,25.5,50.4,14.8,70,54,1015.9,8.0
2018-06-08,20.3,11.7,0.0,0.0,0.0,17.3,34.6,15.9,59,30,1019.9,6.2
2018-06-09,20.4,10.1,0.0,0.0,0.0,21.6,44.6,15.7,50,39,1019.4,5.8
2018-06-10,18.1,8.3,0.0,0.0,0.0,12.9,29.2,13.6,53,46,1019.3,1.4
2018-06-11,20.1,8.1,0.0,0.0,0.0,11.3,25.6,14.8,53,23,1019.5,2.6
2018-06-12,24.3,11.4,0.0,0.0,0.0,29.3,59.8,18.2,54,73,1014.6,6.3
2018-06-13,24.7,15.4,4.6,4.6,0.0,26.1,46.4,19.6,72,71,1005.7,6.8
2018-06-14,17.9,11.4,4.0,4.0,0.0,27.9,53.6,14.6,84,91,1004.9,4.7
2018-06-15,22.3,10.6,0.5,0.5,0.0,19.2,38.9,16.2,72,43,1013.4,5.7
2018-06-16,25.0,13.3,0.0,0.0,0.0,17.3,34.9,19.1,60,50,1014.1,9.7
2018-06-17,26.9,14.5,1.3,1.3,0.0,17.0,34.6,21.2,63,78,1014.9,7.7
2018-06-18,25.3,16.8,7.4,7.4,0.0,25.6,55.8,21.0,86,97,1006.2,10.8
2018-06-19,22.9,12.0,0.0,0.0,0.0,18.2,34.6,17.6,59,5,1010.8,6.9
2018-06-20,25.1,13.1,0.0,0.0,0.0,23.3,48.6,18.7,67,40,1008.6,6.9
2018-06-21,19.3,11.1,0.0,0.0,0.0,18.5,38.2,14.9,55,1,1012.2,3.6
2018-06-22,22.7,9.8,0.0,0.0,0.0,10.5,23.8,17.1,56,24,1015.6,3.6
2018-06-23,21.0,14.3,1.1,1.1,0.0,15.0,30.2,17.3,69,98,1011.1,5.2
2018-06-24,21.8,12.7,6.3,6.3,0.0,18.7,34.9,16.2,83,96,1009.9,1.5
2018-06-25,21.7,10.3,0.0,0.0,0.0,19.5,43.2,15.7,50,16,1017.7,3.5
2018-06-26,21.9,9.6,0.0,0.0,0.0,13.8,31.0,16.4,54,50,1021.5,3.0
2018-06-27,24.4,12.7,3.8,3.8,0.0,16.3,30.2,18.7,71,100,1013.3,3.2
2018-06-28,22.8,15.4,1.7,1.7,0.0,15.5,28.8,18.9,84,77,1007.7,1.0
2018-06-29,27.8,17.6,0.0,0.0,0.0,18.8,41.0,22.2,73,33,1011.2,6.0
2018-06-30,26.9,19.1,12.8,12.8,0.0,22.6,54.4,23.1,74,95,1012.3,2.2
2018-07-01,31.7,20.7,0.2,0.2,0.0,12.0,28.4,26.1,77,65,1014.0,2.9
2018-07-02,33.2,22.7,0.3,0.3,0.0,20.1,44.6,27.5,69,41,1013.5,5.8
2018-07-03,30.4,20.5,0.0,0.0,0.0,16.6,34.2,25.3,64,12,1020.2,6.9
2018-07-04,32.2,18.4,0.0,0.0,0.0,9.2,23.4,25.8,61,13,1023.7,2.5
2018-07-05,30.7,20.5,0.6,0.6,0.0,23.1,43.6,26.7,69,29,1018.2,5.4
2018-07-06,25.3,14.6,7.6,7.6,0.0,29.0,58.0,19.6,62,58,1016.3,11.2
2018-07-07,24.9,12.6,0.0,0.0,0.0,16.7,34.2,19.0,54,11,1024.6,7.7
2018-07-08,27.0,16.8,0.0,0.0,0.0,26.3,52.2,21.8,50,52,1023.4,14.8
2018-07-09,29.8,17.6,0.0,0.0,0.0,24.4,49.0,23.5,50,19,1016.3,12.6
2018-07-10,27.2,17.9,0.6,0.6,0.0,21.4,45.7,22.5,55,38,1012.0,6.7
2018-07-11,23.5,14.0,0.0,0.0,0.0,13.6,25.6,19.2,51,21,1017.9,1.3
2018-07-12,25.3,15.7,0.0,0.0,0.0,10.4,22.7,20.6,58,11,1021.4,5.5
2018-07-13,27.8,16.7,0.0,0.0,0.0,10.3,24.5,22.6,54,64,1021.2,2.3
2018-07-14,27.1,17.6,7.7,7.7,0.0,17.4,35.6,22.4,72,72,1015.1,5.1
2018-07-15,29.8,19.4,3.7,3.7,0.0,10.2,26.6,24.2,67,22,1013.4,3.4
2018-07-16,30.0,18.0,0.0,0.0,0.0,14.0,29.2,24.9,60,75,1011.9,4.3
2018-07-17,28.0,18.6,15.5,15.5,0.0,22.7,45.7,23.2,67,78,1006.8,10.4
2018-07-18,22.9,13.7,0.0,0.0,0.0,18.9,37.4,18.1,51,1,1014.3,7.6
2018-07-19,25.1,12.3,0.0,0.0,0.0,12.6,28.8,19.5,58,2,1017.4,5.4
2018-07-20,28.5,15.4,0.0,0.0,0.0,13.1,28.8,22.2,58,53,1018.4,2.9
2018-07-21,28.9,17.8,0.0,0.0,0.0,14.2,32.0,23.3,58,29,1017.5,6.7
2018-07-22,23.5,15.5,7.3,7.3,0.0,20.3,42.8,19.3,77,75,1017.2,7.1
2018-07-23,27.5,19.4,3.0,3.0,0.0,21.5,41.4,23.0,84,88,1019.0,8.4
2018-07-24,28.2,20.4,6.4,6.4,0.0,28.8,62.3,23.7,81,96,1018.3,3.7
2018-07-25,25.1,19.9,18.3,18.3,0.0,24.6,60.1,22.0,89,98,1011.9,5.6
2018-07-26,25.8,19.5,3.5,3.5,0.0,16.6,31.3,22.0,84,63,1008.4,3.7
2018-07-27,25.7,18.6,2.4,2.4,0.0,14.2,42.1,21.7,72,56,1011.8,4.7
2018-07-28,24.3,17.8,10.5,10.5,0.0,15.3,40.7,20.7,74,21,1013.4,7.2
2018-07-29,23.3,16.2,0.3,0.3,0.0,16.6,36.0,20.1,69,32,1016.0,11.2
2018-07-30,25.7,16.8,0.0,0.0,0.0,16.2,34.9,21.2,69,49,1018.0,5.2
2018-07-31,26.5,17.6,0.1,0.1,0.0,13.2,30.2,22.2,71,59,1017.9,5.6
2018-08-01,25.0,20.1,1.9,1.9,0.0,21.1,42.5,22.4,78,88,1014.4,5.8
2018-08-02,26.8,20.5,0.9,0.9,0.0,24.7,49.0,22.9,74,73,1014.3,5.6
2018-08-03,26.4,19.3,0.0,0.0,0.0,10.7,26.3,22.7,76,97,1018.4,5.7
2018-08-04,25.3,19.8,2.0,2.0,0.0,8.3,26.3,22.6,85,63,1017.5,1.1
2018-08-05,30.4,20.0,0.4,0.4,0.0,13.5,28.8,25.1,71,40,1017.3,4.7
2018-08-06,30.4,21.9,2.1,2.1,0.0,19.3,53.6,25.6,70,49,1013.8,6.5
2018-08-07,27.0,20.4,3.0,3.0,0.0,16.6,39.6,22.9,82,60,1011.2,6.5
2018-08-08,26.1,18.0,6.3,6.3,0.0,8.4,18.7,22.2,86,77,1010.2,1.0
2018-08-09,25.5,19.0,6.5,6.5,0.0,21.4,50.0,21.7,80,67,1006.6,4.1
2018-08-10,23.8,14.8,0.0,0.0,0.0,13.6,29.9,19.5,64,18,1012.3,5.6
2018-08-11,25.6,15.2,0.0,0.0,0.0,10.2,25.2,20.5,67,5,1014.9,3.1
2018-08-12,26.7,16.2,0.0,0.0,0.0,10.1,25.2,21.6,75,35,1018.5,4.8
2018-08-13,27.1,18.6,0.5,0.5,0.0,11.5,24.5,22.9,78,75,1017.0,1.6
2018-08-14,26.7,19.7,1.0,1.0,0.0,10.5,26.6,23.2,79,70,1010.2,2.7
2018-08-15,25.5,19.5,2.4,2.4,0.0,16.5,40.7,22.7,82,57,1009.8,5.2
2018-08-16,22.5,15.8,0.0,0.0,0.0,10.8,23.0,19.0,68,35,1016.6,4.1
2018-08-17,22.1,16.4,16.5,16.5,0.0,19.5,38.5,19.2,89,89,1013.8,2.9
2018-08-18,24.1,16.1,0.0,0.0,0.0,17.0,36.0,19.5,72,64,1012.3,3.6
2018-08-19,24.9,15.2,0.0,0.0,0.0,10.7,24.5,20.0,71,12,1017.3,6.1
2018-08-20,25.4,14.0,0.0,0.0,0.0,9.4,18.4,20.0,70,19,1019.9,0.8
2018-08-21,24.1,17.2,1.7,1.7,0.0,21.9,40.7,20.7,71,92,1014.4,9.1
2018-08-22,20.6,15.0,5.2,5.2,0.0,31.9,62.3,18.6,77,70,1003.1,13.6
2018-08-23,22.4,12.3,0.0,0.0,0.0,20.6,41.4,17.6,63,26,1011.6,7.7
2018-08-24,26.4,16.3,0.0,0.0,0.0,16.6,35.3,21.0,66,15,1018.5,8.1
2018-08-25,27.6,14.9,0.0,0.0,0.0,22.1,41.0,21.3,63,81,1020.9,3.1
2018-08-26,24.9,17.9,4.0,4.0,0.0,15.3,45.0,20.8,76,68,1014.9,8.3
2018-08-27,25.3,17.9,1.9,1.9,0.0,11.6,41.8,21.6,82,71,1014.9,5.4
2018-08-28,29.0,20.1,5.7,5.7,0.0,31.5,66.2,24.0,85,70,1010.4,11.8
2018-08-29,29.5,19.6,5.0,5.0,0.0,29.9,69.8,23.3,83,74,1010.1,4.5
2018-08-30,20.4,14.4,0.0,0.0,0.0,15.5,32.8,17.3,69,60,1020.0,3.3
2018-08-31,22.2,12.0,0.0,0.0,0.0,12.1,28.4,17.0,69,7,1025.2,6.4
2018-09-01,26.0,17.7,1.5,1.5,0.0,18.0,37.4,21.2,76,80,1021.9,3.6
2018-09-02,23.7,17.6,8.3,8.3,0.0,16.7,37.8,21.1,88,87,1019.1,6.3
2018-09-03,27.2,20.6,9.4,9.4,0.0,21.5,48.6,22.7,91,72,1018.9,6.8
2018-09-04,24.1,17.3,0.0,0.0,0.0,9.9,22.3,20.8,70,69,1023.8,0.8
2018-09-05,30.5,19.0,0.4,0.4,0.0,26.8,50.8,24.6,68,66,1018.3,6.0
2018-09-06,26.1,15.1,0.0,0.0,0.0,27.6,52.9,20.9,64,74,1019.5,2.6
2018-09-07,20.7,12.6,0.0,0.0,0.0,14.8,30.2,16.6,63,47,1022.0,1.8
2018-09-08,17.1,9.6,0.0,0.0,0.0,24.5,49.0,12.8,53,23,1024.7,5.4
2018-09-09,14.6,7.2,0.0,0.0,0.0,12.6,30.6,11.0,61,46,1027.7,5.8
2018-09-10,16.2,7.6,1.5,1.5,0.0,16.0,34.6,12.0,71,93,1025.8,6.8
2018-09-11,19.2,12.0,6.5,6.5,0.0,11.6,37.4,15.7,86,93,1020.7,5.4
2018-09-12,22.7,13.5,0.0,0.0,0.0,7.3,16.6,18.6,77,50,1024.7,1.5
2018-09-13,23.8,13.0,0.0,0.0,0.0,9.3,14.8,18.5,82,17,1025.3,0.5
2018-09-14,25.7,14.7,0.0,0.0,0.0,10.3,24.1,20.0,77,11,1022.7,3.1
2018-09-15,26.6,15.2,0.2,0.2,0.0,13.2,31.0,21.1,83,38,1020.6,5.4
2018-09-16,24.5,16.7,0.0,0.0,0.0,12.8,27.7,20.0,81,5,1021.9,4.0
2018-09-17,26.7,18.4,0.0,0.0,0.0,21.8,43.9,22.3,73,21,1013.9,6.6
2018-09-18,22.0,11.6,4.1,4.1,0.0,16.6,36.0,18.3,83,74,1008.8,7.0
2018-09-19,15.0,10.3,0.0,0.0,0.0,14.3,28.8,12.7,73,78,1017.6,5.3
